Subject,Run,Condition,Filename,Onset,Repeat,Response,RT,Accuracy
VWFA_22_03,3,3,line_pngs_grid/grid_BatBaseball.png,18.0192,0,0,NaN,0
VWFA_22_03,3,3,line_pngs_grid/grid_arm.png,18.6998,0,0,NaN,0
VWFA_22_03,3,3,line_pngs_grid/grid_OBJ35A.png,19.3996,0,0,NaN,0
VWFA_22_03,3,3,line_pngs_grid/grid_Elephant.png,20.0827,0,0,NaN,0
VWFA_22_03,3,3,line_pngs_grid/grid_LAMP_B.png,20.7825,0,0,NaN,0
VWFA_22_03,3,3,line_pngs_grid/grid_LAMP_B.png,21.4656,1,0,NaN,0
VWFA_22_03,3,3,line_pngs_grid/grid_TV.png,22.1653,0,0,NaN,0
VWFA_22_03,3,3,line_pngs_grid/grid_OBJ29.png,22.8484,0,0,NaN,0
VWFA_22_03,3,3,line_pngs_grid/grid_Kite.png,23.5482,0,0,NaN,0
VWFA_22_03,3,3,line_pngs_grid/grid_BowTie.png,24.248,0,0,NaN,0
VWFA_22_03,3,3,line_pngs_grid/grid_PIANO_A.png,24.9312,0,0,NaN,0
VWFA_22_03,3,3,line_pngs_grid/grid_refrigerator.png,25.6309,0,0,NaN,0
VWFA_22_03,3,3,line_pngs_grid/grid_cherry.png,26.314,0,0,NaN,0
VWFA_22_03,3,3,line_pngs_grid/grid_bed.png,27.0138,0,0,NaN,0
VWFA_22_03,3,3,line_pngs_grid/grid_Ant.png,27.6968,0,0,NaN,0
VWFA_22_03,3,3,line_pngs_grid/grid_purse.png,28.3966,0,0,NaN,0
VWFA_22_03,3,3,line_pngs_grid/grid_OBJ12.png,29.0797,0,0,NaN,0
VWFA_22_03,3,3,line_pngs_grid/grid_OBJ37A.png,29.7795,0,0,NaN,0
VWFA_22_03,3,3,line_pngs_grid/grid_pliers.png,30.4626,0,0,NaN,0
VWFA_22_03,3,3,line_pngs_grid/grid_Pitcher.png,31.1624,0,0,NaN,0
VWFA_22_03,3,3,line_pngs_grid/grid_OBJ8.png,31.8621,0,0,NaN,0
VWFA_22_03,3,3,line_pngs_grid/grid_OBJ8.png,32.5453,1,0,NaN,0
VWFA_22_03,3,3,line_pngs_grid/grid_PalmTree.png,33.245,0,0,NaN,0
VWFA_22_03,3,3,line_pngs_grid/grid_OBJ30.png,33.9281,0,0,NaN,0
VWFA_22_03,3,3,line_pngs_grid/grid_OBJ31.png,34.6279,0,0,NaN,0
VWFA_22_03,3,3,line_pngs_grid/grid_Scissors.png,35.3109,0,0,NaN,0
VWFA_22_03,3,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 3.47.19 PM.png,36.0107,0,0,NaN,0
VWFA_22_03,3,4,face_pngs_grid/grid_face_draw4_4.png,36.7105,0,0,NaN,0
VWFA_22_03,3,4,face_pngs_grid/grid_face_draw11_1.png,37.3937,0,0,NaN,0
VWFA_22_03,3,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 2.09.59 PM.png,38.0934,0,0,NaN,0
VWFA_22_03,3,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 3.47.23 PM.png,38.7766,0,0,NaN,0
VWFA_22_03,3,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 1.55.37 PM.png,39.4764,0,0,NaN,0
VWFA_22_03,3,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 2.15.18 PM.png,40.1594,0,0,NaN,0
VWFA_22_03,3,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 1.51.23 PM.png,40.8592,0,0,NaN,0
VWFA_22_03,3,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 1.51.23 PM.png,41.5423,1,0,NaN,0
VWFA_22_03,3,4,face_pngs_grid/grid_face_draw12_4.png,42.2421,0,0,NaN,0
VWFA_22_03,3,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 2.14.59 PM.png,42.9251,0,0,NaN,0
VWFA_22_03,3,4,face_pngs_grid/grid_face_draw5_1.png,43.6249,0,0,NaN,0
VWFA_22_03,3,4,face_pngs_grid/grid_face_draw6_3.png,44.3247,0,0,NaN,0
VWFA_22_03,3,4,face_pngs_grid/grid_face_draw5_2.png,45.0079,0,0,NaN,0
VWFA_22_03,3,4,face_pngs_grid/grid_face_draw3_1.png,45.7076,0,0,NaN,0
VWFA_22_03,3,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 3.47.36 PM.png,46.3906,0,0,NaN,0
VWFA_22_03,3,4,face_pngs_grid/grid_face_draw10_1.png,47.0905,0,0,NaN,0
VWFA_22_03,3,4,face_pngs_grid/grid_face_draw10_1.png,47.7736,1,0,NaN,0
VWFA_22_03,3,4,face_pngs_grid/grid_face_draw14_1.png,48.4733,0,0,NaN,0
VWFA_22_03,3,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 1.52.01 PM.png,49.1564,0,0,NaN,0
VWFA_22_03,3,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 2.10.38 PM.png,49.8561,0,0,NaN,0
VWFA_22_03,3,4,face_pngs_grid/grid_face_draw4_1.png,50.5561,0,0,NaN,0
VWFA_22_03,3,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 3.46.56 PM.png,51.2391,0,0,NaN,0
VWFA_22_03,3,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 1.53.08 PM.png,51.9389,0,0,NaN,0
