Subject,Run,Condition,Filename,Onset,Repeat,Response,RT,Accuracy
5270ZS,3,3,line_pngs_grid/grid_OBJ23A.png,18.0157,0,0,NaN,0
5270ZS,3,3,line_pngs_grid/grid_Seahorse.png,18.7152,0,0,NaN,0
5270ZS,3,3,line_pngs_grid/grid_Pitcher.png,19.3983,0,0,NaN,0
5270ZS,3,3,line_pngs_grid/grid_Pig.png,20.0983,0,0,NaN,0
5270ZS,3,3,line_pngs_grid/grid_PalmTree.png,20.7802,0,0,NaN,0
5270ZS,3,3,line_pngs_grid/grid_pliers.png,21.4811,0,0,NaN,0
5270ZS,3,3,line_pngs_grid/grid_pliers.png,22.1634,1,1,0.55558,1
5270ZS,3,3,line_pngs_grid/grid_Eye.png,22.8636,0,0,NaN,0
5270ZS,3,3,line_pngs_grid/grid_ironingboard.png,23.5515,0,0,NaN,0
5270ZS,3,3,line_pngs_grid/grid_OBJ42.png,24.2467,0,0,NaN,0
5270ZS,3,3,line_pngs_grid/grid_refrigerator.png,24.9462,0,0,NaN,0
5270ZS,3,3,line_pngs_grid/grid_OBJ8.png,25.6294,0,0,NaN,0
5270ZS,3,3,line_pngs_grid/grid_Scissors.png,26.3277,0,0,NaN,0
5270ZS,3,3,line_pngs_grid/grid_OBJ20.png,27.0114,0,0,NaN,0
5270ZS,3,3,line_pngs_grid/grid_OBJ33.png,27.7021,0,0,NaN,0
5270ZS,3,3,line_pngs_grid/grid_Banana.png,28.3937,0,0,NaN,0
5270ZS,3,3,line_pngs_grid/grid_OBJ34.png,29.0933,0,0,NaN,0
5270ZS,3,3,line_pngs_grid/grid_OBJ34.png,29.7767,1,1,0.46296,1
5270ZS,3,3,line_pngs_grid/grid_Penguin.png,30.4688,0,0,NaN,0
5270ZS,3,3,line_pngs_grid/grid_bread.png,31.1683,0,0,NaN,0
5270ZS,3,3,line_pngs_grid/grid_OBJ36.png,31.8594,0,0,NaN,0
5270ZS,3,3,line_pngs_grid/grid_BatBaseball.png,32.5419,0,0,NaN,0
5270ZS,3,3,line_pngs_grid/grid_Lightbulb.png,33.2516,0,0,NaN,0
5270ZS,3,3,line_pngs_grid/grid_corn.png,33.9346,0,0,NaN,0
5270ZS,3,3,line_pngs_grid/grid_bowl.png,34.6249,0,0,NaN,0
5270ZS,3,3,line_pngs_grid/grid_Sandwich.png,35.3186,0,0,NaN,0
5270ZS,3,4,face_pngs_grid/grid_face_draw13_1.png,36.0073,0,0,NaN,0
5270ZS,3,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 3.47.19 PM.png,36.7071,0,0,NaN,0
5270ZS,3,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 3.47.19 PM.png,37.4012,1,1,0.52957,1
5270ZS,3,4,face_pngs_grid/grid_face_draw14_2.png,38.0899,0,0,NaN,0
5270ZS,3,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 2.17.11 PM.png,38.7843,0,0,NaN,0
5270ZS,3,4,face_pngs_grid/grid_face_draw10_3.png,39.4724,0,0,NaN,0
5270ZS,3,4,face_pngs_grid/grid_face_draw7_2.png,40.1687,0,0,NaN,0
5270ZS,3,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 1.57.06 PM.png,40.8679,0,0,NaN,0
5270ZS,3,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 2.15.24 PM.png,41.5518,0,0,NaN,0
5270ZS,3,4,face_pngs_grid/grid_face_draw4_1.png,42.2513,0,0,NaN,0
5270ZS,3,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 1.56.07 PM.png,42.9352,0,0,NaN,0
5270ZS,3,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 2.13.33 PM.png,43.6351,0,0,NaN,0
5270ZS,3,4,face_pngs_grid/grid_face_draw8_4.png,44.3354,0,0,NaN,0
5270ZS,3,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 2.11.18 PM.png,45.0184,0,0,NaN,0
5270ZS,3,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 1.51.31 PM.png,45.7023,0,0,NaN,0
5270ZS,3,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 2.09.39 PM.png,46.4024,0,0,NaN,0
5270ZS,3,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 1.55.37 PM.png,47.084,0,0,NaN,0
5270ZS,3,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 1.56.54 PM.png,47.7856,0,0,NaN,0
5270ZS,3,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 2.17.02 PM.png,48.4853,0,0,NaN,0
5270ZS,3,4,face_pngs_grid/grid_face_draw11_1.png,49.1682,0,0,NaN,0
