Subject,Run,Condition,Filename,Onset,Repeat,Response,RT,Accuracy
K001,1,1,word_pngs_grid/grid_flag.png,18.021,0,0,NaN,0
K001,1,1,word_pngs_grid/grid_gold.png,18.7033,0,0,NaN,0
K001,1,1,word_pngs_grid/grid_dentist.png,19.3944,0,0,NaN,0
K001,1,1,word_pngs_grid/grid_flower.png,20.0864,0,0,NaN,0
K001,1,1,word_pngs_grid/grid_storm.png,20.7772,0,0,NaN,0
K001,1,1,word_pngs_grid/grid_snow.png,21.4778,0,0,NaN,0
K001,1,1,word_pngs_grid/grid_forest.png,22.1692,0,0,NaN,0
K001,1,1,word_pngs_grid/grid_baby.png,22.8606,0,0,NaN,0
K001,1,1,word_pngs_grid/grid_lawn.png,23.5431,0,0,NaN,0
K001,1,1,word_pngs_grid/grid_ankle.png,24.2438,0,0,NaN,0
K001,1,1,word_pngs_grid/grid_water.png,24.9338,0,0,NaN,0
K001,1,1,word_pngs_grid/grid_nest.png,25.6279,0,0,NaN,0
K001,1,1,word_pngs_grid/grid_cloth.png,26.317,0,0,NaN,0
K001,1,1,word_pngs_grid/grid_olive.png,27.0101,0,0,NaN,0
K001,1,1,word_pngs_grid/grid_butter.png,27.7102,0,0,NaN,0
K001,1,1,word_pngs_grid/grid_lady.png,28.3938,0,0,NaN,0
K001,1,1,word_pngs_grid/grid_finger.png,29.094,0,0,NaN,0
K001,1,1,word_pngs_grid/grid_heart.png,29.7811,0,0,NaN,0
K001,1,1,word_pngs_grid/grid_purse.png,30.4643,0,0,NaN,0
K001,1,1,word_pngs_grid/grid_purse.png,31.178,1,0,NaN,0
K001,1,1,word_pngs_grid/grid_mast.png,31.8607,0,0,NaN,0
K001,1,1,word_pngs_grid/grid_mast.png,32.5606,1,0,NaN,0
K001,1,1,word_pngs_grid/grid_pond.png,33.2443,0,0,NaN,0
K001,1,1,word_pngs_grid/grid_puzzle.png,33.9436,0,0,NaN,0
K001,1,1,word_pngs_grid/grid_peach.png,34.6278,0,0,NaN,0
K001,1,1,word_pngs_grid/grid_mayor.png,35.327,0,0,NaN,0
K001,1,2,scr_word_pngs_grid/grid_scr_feather.png,36.0115,0,0,NaN,0
K001,1,2,scr_word_pngs_grid/grid_scr_ankle.png,36.7109,0,0,NaN,0
K001,1,2,scr_word_pngs_grid/grid_scr_puzzle.png,37.4109,0,0,NaN,0
K001,1,2,scr_word_pngs_grid/grid_scr_radio.png,38.0948,0,0,NaN,0
K001,1,2,scr_word_pngs_grid/grid_scr_leaf.png,38.7938,0,0,NaN,0
K001,1,2,scr_word_pngs_grid/grid_scr_pond.png,39.4773,0,0,NaN,0
K001,1,2,scr_word_pngs_grid/grid_scr_judge.png,40.1597,0,0,NaN,0
K001,1,2,scr_word_pngs_grid/grid_scr_dress.png,40.8599,0,0,NaN,0
K001,1,2,scr_word_pngs_grid/grid_scr_sugar.png,41.5596,0,0,NaN,0
K001,1,2,scr_word_pngs_grid/grid_scr_cloth.png,42.2426,0,0,NaN,0
K001,1,2,scr_word_pngs_grid/grid_scr_fire.png,42.9432,0,0,NaN,0
K001,1,2,scr_word_pngs_grid/grid_scr_olive.png,43.6251,0,0,NaN,0
K001,1,2,scr_word_pngs_grid/grid_scr_face.png,44.3258,0,0,NaN,0
