Subject,Run,Condition,Filename,Onset,Repeat,Response,RT,Accuracy
K008,4,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 1.52.34 PM.png,18.0178,0,0,NaN,0
K008,4,4,face_pngs_grid/grid_face_draw13_2.png,18.7168,0,0,NaN,0
K008,4,4,face_pngs_grid/grid_face_draw8_4.png,19.4008,0,0,NaN,0
K008,4,4,face_pngs_grid/grid_face_draw8_4.png,20.1002,1,0,NaN,0
K008,4,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 3.46.46 PM.png,20.7832,0,0,NaN,0
K008,4,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 1.57.06 PM.png,21.4845,0,1,0.17977,0
K008,4,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 1.58.02 PM.png,22.1675,0,0,NaN,0
K008,4,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 3.45.03 PM.png,22.8671,0,0,NaN,0
K008,4,4,face_pngs_grid/grid_face_draw2_4.png,23.5498,0,0,NaN,0
K008,4,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 3.47.19 PM.png,24.2503,0,0,NaN,0
K008,4,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 2.09.31 PM.png,24.9329,0,0,NaN,0
K008,4,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 2.11.20 PM.png,25.6321,0,0,NaN,0
K008,4,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 2.12.16 PM.png,26.3323,0,0,NaN,0
K008,4,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 2.15.09 PM.png,27.0167,0,0,NaN,0
K008,4,4,face_pngs_grid/grid_face_draw3_3.png,27.7149,0,0,NaN,0
K008,4,4,face_pngs_grid/grid_face_draw7_4.png,28.3979,0,0,NaN,0
K008,4,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 1.51.23 PM.png,29.0976,0,0,NaN,0
K008,4,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 1.54.30 PM.png,29.7812,0,0,NaN,0
K008,4,4,face_pngs_grid/grid_face_draw10_1.png,30.4803,0,0,NaN,0
K008,4,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 2.14.24 PM.png,31.1637,0,0,NaN,0
K008,4,4,face_pngs_grid/grid_face_draw12_3.png,31.8633,0,0,NaN,0
K008,4,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 1.57.20 PM.png,32.55,0,0,NaN,0
K008,4,4,face_pngs_grid/grid_face_draw12_4.png,33.2462,0,0,NaN,0
K008,4,4,face_pngs_grid/grid_face_draw16_2.png,33.9331,0,0,NaN,0
K008,4,4,face_pngs_grid/grid_face_draw16_2.png,34.6293,1,1,1.1415,1
K008,4,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 2.14.05 PM.png,35.3168,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_flea.png,36.0107,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_label.png,36.6998,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_olive.png,37.3997,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_needle.png,38.094,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_letter.png,38.7833,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_letter.png,39.4771,1,1,1.0893,1
K008,4,1,word_pngs_grid/grid_flower.png,40.1666,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_coat.png,40.8588,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_gold.png,41.5503,0,1,0.10624,0
K008,4,1,word_pngs_grid/grid_film.png,42.2421,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_baby.png,42.9412,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_mother.png,43.6251,0,1,0.11024,0
K008,4,1,word_pngs_grid/grid_acorn.png,44.3238,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_rose.png,45.0164,0,1,0.54303,0
K008,4,1,word_pngs_grid/grid_farm.png,45.7006,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_radish.png,46.3996,0,1,0.61117,0
K008,4,1,word_pngs_grid/grid_finger.png,47.0899,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_sheep.png,47.7837,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_sheep.png,48.4662,1,1,1.3184,1
K008,4,1,word_pngs_grid/grid_forest.png,49.1662,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_breeze.png,49.8662,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_leaf.png,50.5502,0,1,0.30407,0
K008,4,1,word_pngs_grid/grid_kite.png,51.2372,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_chair.png,51.9331,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_pond.png,52.6209,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_water.png,53.3164,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_lady.png,54.0164,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_apple.png,54.7002,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_mayor.png,55.3994,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_gold.png,56.0853,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_snow.png,56.7826,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_cream.png,57.4666,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_letter.png,58.1656,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_shadow.png,58.8661,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_prince.png,59.5497,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_flower.png,60.2497,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_mouth.png,60.9496,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_radish.png,61.6328,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_radish.png,62.3332,1,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_lemon.png,63.0165,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_frame.png,63.6988,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_radio.png,64.3989,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_duck.png,65.0986,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_swamp.png,65.7814,0,1,0.084527,0
K008,4,2,scr_word_pngs_grid/grid_scr_coin.png,66.4812,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_coin.png,67.1648,1,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_rose.png,67.8638,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_label.png,68.5472,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_heel.png,69.247,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_hill.png,69.9465,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_nest.png,70.6292,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_brick.png,71.3159,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_BowTie.png,72.0115,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_LAMP_B.png,72.6957,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_Tent.png,73.3946,0,1,0.036261,0
K008,4,3,line_pngs_grid/grid_Key.png,74.083,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_cherry.png,74.7835,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_bed.png,75.466,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_wineglass.png,76.1599,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_OBJ36.png,76.8498,0,1,0.17362,0
K008,4,3,line_pngs_grid/grid_PIANO_A.png,77.5429,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_BatAnimal.png,78.2425,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_Axe.png,78.9429,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_corn.png,79.6252,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_Elephant.png,80.3166,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_Elephant.png,81.0162,1,0,NaN,0
K008,4,3,line_pngs_grid/grid_Racket.png,81.7075,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_Sandwich.png,82.3993,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_bowl.png,83.0835,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_purse.png,83.7826,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_OBJ35.png,84.4738,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_HornFrench.png,85.1664,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_HornFrench.png,85.8666,1,0,NaN,0
K008,4,3,line_pngs_grid/grid_boot.png,86.5491,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_Lobster.png,87.2383,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_BowArrow.png,87.9334,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_Stool.png,88.6328,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_Scissors.png,89.316,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_ironingboard.png,90.0161,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_OBJ35A.png,90.6991,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_pliers.png,91.3997,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_OBJ38A.png,92.0869,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_Pig.png,92.7828,0,1,0.12397,0
K008,4,3,line_pngs_grid/grid_Bottle.png,93.4663,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_OBJ39A.png,94.1662,0,1,0.060827,0
K008,4,3,line_pngs_grid/grid_Penguin.png,94.8665,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_Banana.png,95.5496,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_belt.png,96.2351,0,1,0.097102,0
K008,4,3,line_pngs_grid/grid_chicken.png,96.9322,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_OBJ37A.png,97.6325,0,1,0.14911,0
K008,4,3,line_pngs_grid/grid_OBJ22A.png,98.3166,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_arm.png,99.0163,0,1,0.22874,0
K008,4,3,line_pngs_grid/grid_OBJ1.png,99.7162,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_OBJ1.png,100.3989,1,1,0.099319,1
K008,4,3,line_pngs_grid/grid_OBJ31A.png,101.0989,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_car.png,101.7827,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_Telephone.png,102.4825,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_OBJ34.png,103.1651,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_OBJ12.png,103.8646,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_OBJ12.png,104.5483,1,1,1.1654,1
K008,4,3,line_pngs_grid/grid_Kite.png,105.2483,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_OBJ30A.png,105.9468,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_OBJ20.png,106.6298,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_Leaf.png,107.3129,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_school.png,108.0127,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_harbor.png,108.7126,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_feather.png,109.3959,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_cloth.png,110.0954,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_ankle.png,110.7781,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_hand.png,111.4779,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_breeze.png,112.1655,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_airport.png,112.8611,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_park .png,113.5496,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_beach.png,114.2439,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_judge.png,114.9326,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_flea.png,115.6263,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_crystal.png,116.3156,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_sugar.png,117.0088,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_powder.png,117.6989,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_needle.png,118.3924,0,0,NaN,0
