Subject,Run,Condition,Filename,Onset,Repeat,Response,RT,Accuracy
K005,4,4,face_pngs_grid/grid_face_draw15_1.png,18.0115,0,0,NaN,0
K005,4,4,face_pngs_grid/grid_face_draw14_1.png,18.7119,0,0,NaN,0
K005,4,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 1.57.20 PM.png,19.4109,0,0,NaN,0
K005,4,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 1.53.16 PM.png,20.0797,0,0,NaN,0
K005,4,4,face_pngs_grid/grid_face_draw8_2.png,20.7801,0,0,NaN,0
K005,4,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 1.52.34 PM.png,21.4768,0,0,NaN,0
K005,4,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 1.52.58 PM.png,22.1599,0,0,NaN,0
K005,4,4,face_pngs_grid/grid_face_draw6_3.png,22.8606,0,0,NaN,0
K005,4,4,face_pngs_grid/grid_face_draw13_1.png,23.5594,0,0,NaN,0
K005,4,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 2.11.20 PM.png,24.2412,0,0,NaN,0
K005,4,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 3.46.56 PM.png,24.9417,0,0,NaN,0
K005,4,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 1.56.07 PM.png,25.6253,0,0,NaN,0
K005,4,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 2.09.39 PM.png,26.3129,0,0,NaN,0
K005,4,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 1.56.23 PM.png,27.0129,0,0,NaN,0
K005,4,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 1.56.23 PM.png,27.6971,1,0,NaN,0
K005,4,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 2.15.21 PM.png,28.4069,0,0,NaN,0
K005,4,4,face_pngs_grid/grid_face_draw10_3.png,29.0795,0,0,NaN,0
K005,4,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 1.51.31 PM.png,29.7795,0,0,NaN,0
K005,4,4,face_pngs_grid/grid_face_draw1_3.png,30.4806,0,0,NaN,0
K005,4,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 3.46.34 PM.png,31.1735,0,0,NaN,0
K005,4,4,face_pngs_grid/grid_face_draw16_1.png,31.8553,0,0,NaN,0
K005,4,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 1.56.54 PM.png,32.5478,0,0,NaN,0
K005,4,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 1.53.08 PM.png,33.2473,0,0,NaN,0
K005,4,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 1.53.08 PM.png,33.9294,1,0,NaN,0
K005,4,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 2.12.16 PM.png,34.6298,0,0,NaN,0
K005,4,4,face_pngs_grid/grid_face_draw7_4.png,35.313,0,0,NaN,0
K005,4,1,word_pngs_grid/grid_hawk.png,36.0129,0,0,NaN,0
K005,4,1,word_pngs_grid/grid_acorn.png,36.7036,0,0,NaN,0
K005,4,1,word_pngs_grid/grid_needle.png,37.3968,0,0,NaN,0
K005,4,1,word_pngs_grid/grid_pencil.png,38.0971,0,0,NaN,0
