Subject,Run,Condition,Filename,Onset,Repeat,Response,RT,Accuracy
LACES001,2,2,scr_word_pngs_grid/grid_scr_powder.png,18.0219,0,0,NaN,0
LACES001,2,2,scr_word_pngs_grid/grid_scr_pencil.png,18.7138,0,0,NaN,0
LACES001,2,2,scr_word_pngs_grid/grid_scr_crystal.png,19.3972,0,0,NaN,0
LACES001,2,2,scr_word_pngs_grid/grid_scr_brick.png,20.0873,0,0,NaN,0
LACES001,2,2,scr_word_pngs_grid/grid_scr_storm.png,20.7874,0,0,NaN,0
LACES001,2,2,scr_word_pngs_grid/grid_scr_baby.png,21.4703,0,0,NaN,0
LACES001,2,2,scr_word_pngs_grid/grid_scr_beach.png,22.1704,0,0,NaN,0
LACES001,2,2,scr_word_pngs_grid/grid_scr_shower.png,22.8639,0,0,NaN,0
LACES001,2,2,scr_word_pngs_grid/grid_scr_park .png,23.5469,0,0,NaN,0
LACES001,2,2,scr_word_pngs_grid/grid_scr_flag.png,24.2466,0,0,NaN,0
LACES001,2,2,scr_word_pngs_grid/grid_scr_mate.png,24.9351,0,0,NaN,0
LACES001,2,2,scr_word_pngs_grid/grid_scr_cherry.png,25.6305,0,0,NaN,0
LACES001,2,2,scr_word_pngs_grid/grid_scr_field.png,26.3177,0,0,NaN,0
LACES001,2,2,scr_word_pngs_grid/grid_scr_coat.png,27.013,0,0,NaN,0
LACES001,2,2,scr_word_pngs_grid/grid_scr_coat.png,27.6972,1,1,0.81688,1
LACES001,2,2,scr_word_pngs_grid/grid_scr_kite.png,28.3963,0,0,NaN,0
LACES001,2,2,scr_word_pngs_grid/grid_scr_mouth.png,29.0977,0,0,NaN,0
LACES001,2,2,scr_word_pngs_grid/grid_scr_ankle.png,29.7803,0,0,NaN,0
LACES001,2,2,scr_word_pngs_grid/grid_scr_radish.png,30.48,0,0,NaN,0
LACES001,2,2,scr_word_pngs_grid/grid_scr_liver.png,31.18,0,0,NaN,0
LACES001,2,2,scr_word_pngs_grid/grid_scr_purse.png,31.8638,0,0,NaN,0
LACES001,2,2,scr_word_pngs_grid/grid_scr_corner.png,32.5636,0,0,NaN,0
LACES001,2,2,scr_word_pngs_grid/grid_scr_breeze.png,33.2474,0,0,NaN,0
LACES001,2,2,scr_word_pngs_grid/grid_scr_breeze.png,33.947,1,0,NaN,0
LACES001,2,2,scr_word_pngs_grid/grid_scr_forest.png,34.6301,0,0,NaN,0
LACES001,2,2,scr_word_pngs_grid/grid_scr_snow.png,35.3299,0,0,NaN,0
LACES001,2,3,line_pngs_grid/grid_OBJ31A.png,36.0136,0,0,NaN,0
LACES001,2,3,line_pngs_grid/grid_Airplane.png,36.7142,0,0,NaN,0
LACES001,2,3,line_pngs_grid/grid_Rollerskate.png,37.3966,0,0,NaN,0
LACES001,2,3,line_pngs_grid/grid_Stool.png,38.097,0,0,NaN,0
LACES001,2,3,line_pngs_grid/grid_Stool.png,38.7794,1,1,0.59179,1
LACES001,2,3,line_pngs_grid/grid_HeartReal.png,39.4791,0,0,NaN,0
LACES001,2,3,line_pngs_grid/grid_OBJ12.png,40.1621,0,0,NaN,0
LACES001,2,3,line_pngs_grid/grid_Tent.png,40.8617,0,0,NaN,0
LACES001,2,3,line_pngs_grid/grid_cherry.png,41.562,0,0,NaN,0
