Subject,Run,Condition,Filename,Onset,Repeat,Response,RT,Accuracy
RB,3,3,line_pngs_grid/grid_TV.png,18.0048,0,0,NaN,0
RB,3,3,line_pngs_grid/grid_Stool.png,18.7023,0,0,NaN,0
RB,3,3,line_pngs_grid/grid_Guitar.png,19.4021,0,0,NaN,0
RB,3,3,line_pngs_grid/grid_BowTie.png,20.0856,0,0,NaN,0
RB,3,3,line_pngs_grid/grid_ironingboard.png,20.7853,0,0,NaN,0
RB,3,3,line_pngs_grid/grid_BatBaseball.png,21.4844,0,0,NaN,0
RB,3,3,line_pngs_grid/grid_Bottle.png,22.168,0,0,NaN,0
RB,3,3,line_pngs_grid/grid_church.png,22.8672,0,0,NaN,0
RB,3,3,line_pngs_grid/grid_Seahorse.png,23.5551,0,0,NaN,0
RB,3,3,line_pngs_grid/grid_OBJ18.png,24.2382,0,0,NaN,0
RB,3,3,line_pngs_grid/grid_Penguin.png,24.9334,0,0,NaN,0
RB,3,3,line_pngs_grid/grid_Cup.png,25.6218,0,0,NaN,0
RB,3,3,line_pngs_grid/grid_Lightbulb.png,26.3162,0,0,NaN,0
RB,3,3,line_pngs_grid/grid_Envelope.png,27.0158,0,0,NaN,0
RB,3,3,line_pngs_grid/grid_Envelope.png,27.7058,1,1,0.35037,1
RB,3,3,line_pngs_grid/grid_OBJ36.png,28.3984,0,0,NaN,0
RB,3,3,line_pngs_grid/grid_Rockingchair.png,29.0884,0,0,NaN,0
RB,3,3,line_pngs_grid/grid_Axe.png,29.7812,0,0,NaN,0
RB,3,3,line_pngs_grid/grid_arm.png,30.4809,0,0,NaN,0
RB,3,3,line_pngs_grid/grid_PIANO_A.png,31.1726,0,0,NaN,0
RB,3,3,line_pngs_grid/grid_Tent.png,31.8639,0,0,NaN,0
RB,3,3,line_pngs_grid/grid_Fly.png,32.5466,0,0,NaN,0
RB,3,3,line_pngs_grid/grid_BowArrow.png,33.239,0,0,NaN,0
RB,3,3,line_pngs_grid/grid_BowArrow.png,33.9383,1,1,0.402,1
RB,3,3,line_pngs_grid/grid_OBJ22A.png,34.6225,0,0,NaN,0
RB,3,3,line_pngs_grid/grid_door.png,35.3222,0,0,NaN,0
RB,3,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 2.14.26 PM.png,36.0113,0,0,NaN,0
RB,3,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 1.48.26 PM.png,36.7051,0,0,NaN,0
RB,3,4,face_pngs_grid/grid_face_draw11_1.png,37.405,0,0,NaN,0
RB,3,4,face_pngs_grid/grid_face_draw14_1.png,38.0891,0,0,NaN,0
RB,3,4,face_pngs_grid/grid_face_draw14_1.png,38.777,1,1,0.48727,1
RB,3,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 1.57.45 PM.png,39.4775,0,0,NaN,0
RB,3,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 2.11.18 PM.png,40.1717,0,0,NaN,0
RB,3,4,face_pngs_grid/grid_face_draw16_1.png,40.8553,0,0,NaN,0
RB,3,4,face_pngs_grid/grid_face_draw5_1.png,41.5553,0,0,NaN,0
