Subject,Run,Condition,Filename,Onset,Repeat,Response,RT,Accuracy
SB,1,1,word_pngs_grid/grid_flag.png,18.0263,0,0,NaN,0
SB,1,1,word_pngs_grid/grid_gold.png,18.6977,0,0,NaN,0
SB,1,1,word_pngs_grid/grid_dentist.png,19.3981,0,0,NaN,0
SB,1,1,word_pngs_grid/grid_flower.png,20.0916,0,0,NaN,0
SB,1,1,word_pngs_grid/grid_storm.png,20.7809,0,0,NaN,0
SB,1,1,word_pngs_grid/grid_snow.png,21.4743,0,0,NaN,0
SB,1,1,word_pngs_grid/grid_forest.png,22.1644,0,0,NaN,0
SB,1,1,word_pngs_grid/grid_baby.png,22.8562,0,0,NaN,0
SB,1,1,word_pngs_grid/grid_lawn.png,23.5567,0,0,NaN,0
SB,1,1,word_pngs_grid/grid_ankle.png,24.2394,0,0,NaN,0
SB,1,1,word_pngs_grid/grid_water.png,24.9314,0,0,NaN,0
SB,1,1,word_pngs_grid/grid_nest.png,25.6222,0,0,NaN,0
SB,1,1,word_pngs_grid/grid_cloth.png,26.3144,0,0,NaN,0
SB,1,1,word_pngs_grid/grid_olive.png,27.0144,0,0,NaN,0
SB,1,1,word_pngs_grid/grid_butter.png,27.7054,0,0,NaN,0
SB,1,1,word_pngs_grid/grid_lady.png,28.3982,0,0,NaN,0
SB,1,1,word_pngs_grid/grid_finger.png,29.0882,0,0,NaN,0
SB,1,1,word_pngs_grid/grid_heart.png,29.7812,0,0,NaN,0
SB,1,1,word_pngs_grid/grid_purse.png,30.4703,0,0,NaN,0
SB,1,1,word_pngs_grid/grid_purse.png,31.1652,1,1,0.50921,1
SB,1,1,word_pngs_grid/grid_mast.png,31.865,0,0,NaN,0
SB,1,1,word_pngs_grid/grid_mast.png,32.5523,1,1,0.52444,1
SB,1,1,word_pngs_grid/grid_pond.png,33.2483,0,0,NaN,0
SB,1,1,word_pngs_grid/grid_puzzle.png,33.9478,0,0,NaN,0
SB,1,1,word_pngs_grid/grid_peach.png,34.6313,0,0,NaN,0
SB,1,1,word_pngs_grid/grid_mayor.png,35.3314,0,0,NaN,0
SB,1,2,scr_word_pngs_grid/grid_scr_feather.png,36.0149,0,0,NaN,0
SB,1,2,scr_word_pngs_grid/grid_scr_ankle.png,36.7152,0,0,NaN,0
SB,1,2,scr_word_pngs_grid/grid_scr_puzzle.png,37.3981,0,0,NaN,0
SB,1,2,scr_word_pngs_grid/grid_scr_radio.png,38.0979,0,0,NaN,0
SB,1,2,scr_word_pngs_grid/grid_scr_leaf.png,38.7976,0,0,NaN,0
SB,1,2,scr_word_pngs_grid/grid_scr_pond.png,39.4808,0,0,NaN,0
SB,1,2,scr_word_pngs_grid/grid_scr_judge.png,40.1818,0,0,NaN,0
SB,1,2,scr_word_pngs_grid/grid_scr_dress.png,40.8646,0,0,NaN,0
SB,1,2,scr_word_pngs_grid/grid_scr_sugar.png,41.5476,0,0,NaN,0
SB,1,2,scr_word_pngs_grid/grid_scr_cloth.png,42.2475,0,0,NaN,0
SB,1,2,scr_word_pngs_grid/grid_scr_fire.png,42.9313,0,0,NaN,0
SB,1,2,scr_word_pngs_grid/grid_scr_olive.png,43.6309,0,0,NaN,0
SB,1,2,scr_word_pngs_grid/grid_scr_face.png,44.3314,0,0,NaN,0
SB,1,2,scr_word_pngs_grid/grid_scr_monkey.png,45.0144,0,0,NaN,0
