Subject,Run,Condition,Filename,Onset,Repeat,Response,RT,Accuracy
CM,1,1,word_pngs_grid/grid_flag.png,18.0112,0,0,NaN,0
CM,1,1,word_pngs_grid/grid_gold.png,18.7121,0,0,NaN,0
CM,1,1,word_pngs_grid/grid_dentist.png,19.3954,0,0,NaN,0
CM,1,1,word_pngs_grid/grid_flower.png,20.0949,0,0,NaN,0
CM,1,1,word_pngs_grid/grid_storm.png,20.7777,0,0,NaN,0
CM,1,1,word_pngs_grid/grid_snow.png,21.4786,0,0,NaN,0
CM,1,1,word_pngs_grid/grid_forest.png,22.1614,0,0,NaN,0
CM,1,1,word_pngs_grid/grid_baby.png,22.8616,0,0,NaN,0
CM,1,1,word_pngs_grid/grid_lawn.png,23.5621,0,0,NaN,0
CM,1,1,word_pngs_grid/grid_ankle.png,24.2444,0,0,NaN,0
CM,1,1,word_pngs_grid/grid_water.png,24.9464,0,0,NaN,0
CM,1,1,word_pngs_grid/grid_nest.png,25.6279,0,0,NaN,0
CM,1,1,word_pngs_grid/grid_cloth.png,26.3282,0,0,NaN,0
CM,1,1,word_pngs_grid/grid_olive.png,27.0117,0,0,NaN,0
CM,1,1,word_pngs_grid/grid_butter.png,27.7115,0,0,NaN,0
CM,1,1,word_pngs_grid/grid_lady.png,28.3951,0,0,NaN,0
CM,1,1,word_pngs_grid/grid_finger.png,29.0949,0,0,NaN,0
CM,1,1,word_pngs_grid/grid_heart.png,29.7782,0,0,NaN,0
CM,1,1,word_pngs_grid/grid_purse.png,30.478,0,0,NaN,0
CM,1,1,word_pngs_grid/grid_purse.png,31.1609,1,1,1.0288,1
CM,1,1,word_pngs_grid/grid_mast.png,31.8619,0,0,NaN,0
CM,1,1,word_pngs_grid/grid_mast.png,32.5449,1,0,NaN,0
CM,1,1,word_pngs_grid/grid_pond.png,33.2451,0,0,NaN,0
CM,1,1,word_pngs_grid/grid_puzzle.png,33.9446,0,0,NaN,0
CM,1,1,word_pngs_grid/grid_peach.png,34.6279,0,0,NaN,0
CM,1,1,word_pngs_grid/grid_mayor.png,35.3284,0,0,NaN,0
CM,1,2,scr_word_pngs_grid/grid_scr_feather.png,36.0119,0,0,NaN,0
CM,1,2,scr_word_pngs_grid/grid_scr_ankle.png,36.7113,0,0,NaN,0
CM,1,2,scr_word_pngs_grid/grid_scr_puzzle.png,37.3947,0,0,NaN,0
CM,1,2,scr_word_pngs_grid/grid_scr_radio.png,38.0948,0,0,NaN,0
CM,1,2,scr_word_pngs_grid/grid_scr_leaf.png,38.7783,0,0,NaN,0
CM,1,2,scr_word_pngs_grid/grid_scr_pond.png,39.478,0,0,NaN,0
CM,1,2,scr_word_pngs_grid/grid_scr_judge.png,40.1616,0,0,NaN,0
CM,1,2,scr_word_pngs_grid/grid_scr_dress.png,40.8619,0,0,NaN,0
CM,1,2,scr_word_pngs_grid/grid_scr_sugar.png,41.545,0,0,NaN,0
CM,1,2,scr_word_pngs_grid/grid_scr_cloth.png,42.2449,0,0,NaN,0
CM,1,2,scr_word_pngs_grid/grid_scr_fire.png,42.9445,0,0,NaN,0
CM,1,2,scr_word_pngs_grid/grid_scr_olive.png,43.628,0,0,NaN,0
CM,1,2,scr_word_pngs_grid/grid_scr_face.png,44.3281,0,0,NaN,0
CM,1,2,scr_word_pngs_grid/grid_scr_monkey.png,45.0112,0,0,NaN,0
CM,1,2,scr_word_pngs_grid/grid_scr_knee.png,45.7115,0,0,NaN,0
CM,1,2,scr_word_pngs_grid/grid_scr_knee.png,46.3944,1,1,0.59344,1
CM,1,2,scr_word_pngs_grid/grid_scr_paper.png,47.0945,0,0,NaN,0
CM,1,2,scr_word_pngs_grid/grid_scr_gold.png,47.778,0,0,NaN,0
CM,1,2,scr_word_pngs_grid/grid_scr_hawk.png,48.4782,0,0,NaN,0
CM,1,2,scr_word_pngs_grid/grid_scr_hawk.png,49.1606,1,1,0.42698,1
CM,1,2,scr_word_pngs_grid/grid_scr_goat.png,49.8614,0,0,NaN,0
CM,1,2,scr_word_pngs_grid/grid_scr_corner.png,50.5441,0,0,NaN,0
CM,1,2,scr_word_pngs_grid/grid_scr_army.png,51.2449,0,0,NaN,0
CM,1,2,scr_word_pngs_grid/grid_scr_brick.png,51.945,0,0,NaN,0
CM,1,2,scr_word_pngs_grid/grid_scr_radish.png,52.6274,0,0,NaN,0
CM,1,2,scr_word_pngs_grid/grid_scr_fruit.png,53.3285,0,0,NaN,0
CM,1,3,line_pngs_grid/grid_OBJ37A.png,54.0107,0,0,NaN,0
CM,1,3,line_pngs_grid/grid_church.png,54.7116,0,0,NaN,0
CM,1,3,line_pngs_grid/grid_church.png,55.3944,1,1,0.49903,1
CM,1,3,line_pngs_grid/grid_Scissors.png,56.0949,0,0,NaN,0
CM,1,3,line_pngs_grid/grid_OBJ35.png,56.7777,0,0,NaN,0
CM,1,3,line_pngs_grid/grid_Stool.png,57.4776,0,0,NaN,0
CM,1,3,line_pngs_grid/grid_alligator.png,58.1609,0,0,NaN,0
CM,1,3,line_pngs_grid/grid_OBJ23A.png,58.8609,0,0,NaN,0
CM,1,3,line_pngs_grid/grid_OBJ31A.png,59.5437,0,0,NaN,0
CM,1,3,line_pngs_grid/grid_Tent.png,60.2439,0,0,NaN,0
CM,1,3,line_pngs_grid/grid_LAMP_B.png,60.9272,0,0,NaN,0
CM,1,3,line_pngs_grid/grid_OBJ18.png,61.6282,0,0,NaN,0
CM,1,3,line_pngs_grid/grid_Key.png,62.3287,0,0,NaN,0
