Subject,Run,Condition,Filename,Onset,Repeat,Response,RT,Accuracy
K002,2,2,scr_word_pngs_grid/grid_scr_powder.png,18.0131,0,0,NaN,0
K002,2,2,scr_word_pngs_grid/grid_scr_pencil.png,18.6968,0,0,NaN,0
K002,2,2,scr_word_pngs_grid/grid_scr_crystal.png,19.3957,0,0,NaN,0
K002,2,2,scr_word_pngs_grid/grid_scr_brick.png,20.0959,0,0,NaN,0
K002,2,2,scr_word_pngs_grid/grid_scr_storm.png,20.779,0,0,NaN,0
K002,2,2,scr_word_pngs_grid/grid_scr_baby.png,21.4793,0,0,NaN,0
K002,2,2,scr_word_pngs_grid/grid_scr_beach.png,22.1676,0,0,NaN,0
K002,2,2,scr_word_pngs_grid/grid_scr_shower.png,22.8505,0,0,NaN,0
K002,2,2,scr_word_pngs_grid/grid_scr_park .png,23.5448,0,0,NaN,0
K002,2,2,scr_word_pngs_grid/grid_scr_flag.png,24.2437,0,0,NaN,0
K002,2,2,scr_word_pngs_grid/grid_scr_mate.png,24.9276,0,0,NaN,0
K002,2,2,scr_word_pngs_grid/grid_scr_cherry.png,25.6269,0,0,NaN,0
K002,2,2,scr_word_pngs_grid/grid_scr_field.png,26.3172,0,0,NaN,0
K002,2,2,scr_word_pngs_grid/grid_scr_coat.png,27.01,0,0,NaN,0
K002,2,2,scr_word_pngs_grid/grid_scr_coat.png,27.7009,1,0,NaN,0
K002,2,2,scr_word_pngs_grid/grid_scr_kite.png,28.401,0,0,NaN,0
K002,2,2,scr_word_pngs_grid/grid_scr_mouth.png,29.0928,0,0,NaN,0
K002,2,2,scr_word_pngs_grid/grid_scr_ankle.png,29.784,0,0,NaN,0
K002,2,2,scr_word_pngs_grid/grid_scr_radish.png,30.4674,0,0,NaN,0
K002,2,2,scr_word_pngs_grid/grid_scr_liver.png,31.1677,0,0,NaN,0
K002,2,2,scr_word_pngs_grid/grid_scr_purse.png,31.8512,0,0,NaN,0
K002,2,2,scr_word_pngs_grid/grid_scr_corner.png,32.5516,0,0,NaN,0
K002,2,2,scr_word_pngs_grid/grid_scr_breeze.png,33.2506,0,0,NaN,0
K002,2,2,scr_word_pngs_grid/grid_scr_breeze.png,33.9401,1,0,NaN,0
K002,2,2,scr_word_pngs_grid/grid_scr_forest.png,34.6345,0,0,NaN,0
K002,2,2,scr_word_pngs_grid/grid_scr_snow.png,35.3183,0,0,NaN,0
K002,2,3,line_pngs_grid/grid_OBJ31A.png,36.0174,0,0,NaN,0
K002,2,3,line_pngs_grid/grid_Airplane.png,36.7025,0,0,NaN,0
K002,2,3,line_pngs_grid/grid_Rollerskate.png,37.4012,0,0,NaN,0
K002,2,3,line_pngs_grid/grid_Stool.png,38.0836,0,0,NaN,0
K002,2,3,line_pngs_grid/grid_Stool.png,38.7836,1,0,NaN,0
K002,2,3,line_pngs_grid/grid_HeartReal.png,39.485,0,0,NaN,0
K002,2,3,line_pngs_grid/grid_OBJ12.png,40.1681,0,0,NaN,0
K002,2,3,line_pngs_grid/grid_Tent.png,40.8684,0,0,NaN,0
K002,2,3,line_pngs_grid/grid_cherry.png,41.5521,0,0,NaN,0
K002,2,3,line_pngs_grid/grid_PalmTree.png,42.2505,0,0,NaN,0
K002,2,3,line_pngs_grid/grid_car.png,42.9346,0,0,NaN,0
K002,2,3,line_pngs_grid/grid_OBJ5.png,43.6188,0,0,NaN,0
K002,2,3,line_pngs_grid/grid_Penguin.png,44.3171,0,0,NaN,0
K002,2,3,line_pngs_grid/grid_OBJ23A.png,45.0174,0,0,NaN,0
K002,2,3,line_pngs_grid/grid_OBJ30.png,45.718,0,0,NaN,0
K002,2,3,line_pngs_grid/grid_Kite.png,46.4018,0,0,NaN,0
K002,2,3,line_pngs_grid/grid_Kite.png,47.1017,1,0,NaN,0
K002,2,3,line_pngs_grid/grid_ironingboard.png,47.7847,0,0,NaN,0
K002,2,3,line_pngs_grid/grid_Leaf.png,48.4839,0,0,NaN,0
K002,2,3,line_pngs_grid/grid_OBJ31.png,49.1671,0,0,NaN,0
K002,2,3,line_pngs_grid/grid_pliers.png,49.8665,0,0,NaN,0
K002,2,3,line_pngs_grid/grid_Pig.png,50.551,0,0,NaN,0
K002,2,3,line_pngs_grid/grid_BatBaseball.png,51.2501,0,0,NaN,0
K002,2,3,line_pngs_grid/grid_BowArrow.png,51.9491,0,0,NaN,0
K002,2,3,line_pngs_grid/grid_OBJ20.png,52.6319,0,0,NaN,0
K002,2,3,line_pngs_grid/grid_OBJ22A.png,53.3143,0,0,NaN,0
K002,2,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 1.53.16 PM.png,54.0152,0,0,NaN,0
K002,2,4,face_pngs_grid/grid_face_draw6_3.png,54.6974,0,0,NaN,0
K002,2,4,face_pngs_grid/grid_face_draw7_2.png,55.398,0,0,NaN,0
K002,2,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 2.14.26 PM.png,56.0837,0,0,NaN,0
K002,2,4,face_pngs_grid/grid_face_draw12_4.png,56.7808,0,0,NaN,0
K002,2,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 1.56.07 PM.png,57.4799,0,0,NaN,0
K002,2,4,face_pngs_grid/grid_face_draw10_3.png,58.1677,0,0,NaN,0
K002,2,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 2.14.05 PM.png,58.8619,0,0,NaN,0
K002,2,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 2.10.38 PM.png,59.5505,0,0,NaN,0
K002,2,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 1.52.58 PM.png,60.245,0,0,NaN,0
K002,2,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 2.17.02 PM.png,60.9455,0,0,NaN,0
K002,2,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 2.16.36 PM.png,61.6285,0,0,NaN,0
K002,2,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 1.52.22 PM.png,62.327,0,0,NaN,0
K002,2,4,face_pngs_grid/grid_face_draw2_1.png,63.0105,0,0,NaN,0
K002,2,4,face_pngs_grid/grid_face_draw4_1.png,63.7105,0,0,NaN,0
K002,2,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 1.51.23 PM.png,64.4009,0,0,NaN,0
K002,2,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 1.51.23 PM.png,65.0928,1,0,NaN,0
K002,2,4,face_pngs_grid/grid_face_draw3_3.png,65.7834,0,0,NaN,0
K002,2,4,face_pngs_grid/grid_face_draw3_3.png,66.4753,1,0,NaN,0
K002,2,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 2.09.59 PM.png,67.1673,0,0,NaN,0
K002,2,4,face_pngs_grid/grid_face_draw14_2.png,67.8579,0,0,NaN,0
K002,2,4,face_pngs_grid/grid_face_draw1_1.png,68.5414,0,0,NaN,0
K002,2,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 1.56.31 PM.png,69.234,0,0,NaN,0
K002,2,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 2.12.21 PM.png,69.9343,0,0,NaN,0
K002,2,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 1.54.30 PM.png,70.624,0,0,NaN,0
K002,2,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 2.08.30 PM.png,71.3171,0,0,NaN,0
K002,2,1,word_pngs_grid/grid_mayor.png,72.017,0,0,NaN,0
K002,2,1,word_pngs_grid/grid_film.png,72.7064,0,0,NaN,0
K002,2,1,word_pngs_grid/grid_label.png,73.4176,0,0,NaN,0
K002,2,1,word_pngs_grid/grid_dress.png,74.0896,0,0,NaN,0
K002,2,1,word_pngs_grid/grid_baby.png,74.7836,0,0,NaN,0
K002,2,1,word_pngs_grid/grid_knee.png,75.4842,0,0,NaN,0
K002,2,1,word_pngs_grid/grid_monkey.png,76.1664,0,0,NaN,0
K002,2,1,word_pngs_grid/grid_olive.png,76.8548,0,0,NaN,0
K002,2,1,word_pngs_grid/grid_purse.png,77.5505,0,0,NaN,0
K002,2,1,word_pngs_grid/grid_flea.png,78.251,0,0,NaN,0
K002,2,1,word_pngs_grid/grid_cash.png,78.9344,0,0,NaN,0
K002,2,1,word_pngs_grid/grid_farm.png,79.6347,0,0,NaN,0
K002,2,1,word_pngs_grid/grid_farm.png,80.3192,1,0,NaN,0
K002,2,1,word_pngs_grid/grid_peach.png,81.0174,0,0,NaN,0
K002,2,1,word_pngs_grid/grid_cherry.png,81.7177,0,0,NaN,0
K002,2,1,word_pngs_grid/grid_park .png,82.4,0,0,NaN,0
K002,2,1,word_pngs_grid/grid_park .png,83.0833,1,0,NaN,0
K002,2,1,word_pngs_grid/grid_harbor.png,83.784,0,0,NaN,0
K002,2,1,word_pngs_grid/grid_mouth.png,84.4841,0,0,NaN,0
K002,2,1,word_pngs_grid/grid_bridge.png,85.1663,0,0,NaN,0
K002,2,1,word_pngs_grid/grid_paper.png,85.8668,0,0,NaN,0
K002,2,1,word_pngs_grid/grid_lady.png,86.5505,0,0,NaN,0
K002,2,1,word_pngs_grid/grid_brick.png,87.2495,0,0,NaN,0
K002,2,1,word_pngs_grid/grid_pencil.png,87.9499,0,0,NaN,0
K002,2,1,word_pngs_grid/grid_ankle.png,88.6334,0,0,NaN,0
K002,2,1,word_pngs_grid/grid_shower.png,89.316,0,0,NaN,0
K002,2,1,word_pngs_grid/grid_dentist.png,90.0165,0,0,NaN,0
K002,2,1,word_pngs_grid/grid_needle.png,90.7159,0,0,NaN,0
K002,2,1,word_pngs_grid/grid_rice.png,91.3982,0,0,NaN,0
K002,2,1,word_pngs_grid/grid_string.png,92.0833,0,0,NaN,0
K002,2,1,word_pngs_grid/grid_string.png,92.7814,1,0,NaN,0
K002,2,1,word_pngs_grid/grid_hawk.png,93.4806,0,0,NaN,0
K002,2,1,word_pngs_grid/grid_gold.png,94.1638,0,0,NaN,0
K002,2,1,word_pngs_grid/grid_prince.png,94.864,0,0,NaN,0
K002,2,1,word_pngs_grid/grid_radio.png,95.5461,0,0,NaN,0
K002,2,1,word_pngs_grid/grid_breeze.png,96.2465,0,0,NaN,0
K002,2,1,word_pngs_grid/grid_coin.png,96.9332,0,0,NaN,0
K002,2,1,word_pngs_grid/grid_coin.png,97.6288,1,0,NaN,0
K002,2,1,word_pngs_grid/grid_sheep.png,98.3115,0,0,NaN,0
K002,2,1,word_pngs_grid/grid_liver.png,99.0115,0,0,NaN,0
K002,2,1,word_pngs_grid/grid_feather.png,99.7112,0,0,NaN,0
K002,2,1,word_pngs_grid/grid_rose.png,100.3939,0,0,NaN,0
K002,2,1,word_pngs_grid/grid_powder.png,101.0941,0,0,NaN,0
K002,2,1,word_pngs_grid/grid_mother.png,101.7772,0,0,NaN,0
K002,2,1,word_pngs_grid/grid_hand.png,102.476,0,0,NaN,0
K002,2,1,word_pngs_grid/grid_flower.png,103.1661,0,0,NaN,0
K002,2,1,word_pngs_grid/grid_cream.png,103.8587,0,0,NaN,0
K002,2,1,word_pngs_grid/grid_forest.png,104.55,0,0,NaN,0
K002,2,1,word_pngs_grid/grid_leaf.png,105.2421,0,0,NaN,0
K002,2,1,word_pngs_grid/grid_judge.png,105.9338,0,0,NaN,0
K002,2,1,word_pngs_grid/grid_letter.png,106.6245,0,0,NaN,0
K002,2,1,word_pngs_grid/grid_mast.png,107.3245,0,1,0.37086,0
K002,2,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 2.11.18 PM.png,108.0068,0,0,NaN,0
K002,2,4,face_pngs_grid/grid_face_draw10_1.png,108.6997,0,1,0.43625,0
K002,2,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 2.17.11 PM.png,109.3898,0,0,NaN,0
K002,2,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 2.17.11 PM.png,110.0896,1,0,NaN,0
K002,2,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 1.48.26 PM.png,110.7831,0,0,NaN,0
K002,2,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 1.58.02 PM.png,111.4732,0,0,NaN,0
K002,2,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 1.58.02 PM.png,112.1665,1,0,NaN,0
K002,2,4,face_pngs_grid/grid_face_draw13_2.png,112.8506,0,0,NaN,0
K002,2,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 3.46.56 PM.png,113.5503,0,0,NaN,0
K002,2,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 3.46.46 PM.png,114.2505,0,0,NaN,0
K002,2,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 2.15.21 PM.png,114.9331,0,0,NaN,0
K002,2,4,face_pngs_grid/grid_face_draw1_3.png,115.634,0,0,NaN,0
K002,2,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 2.14.17 PM.png,116.3166,0,0,NaN,0
K002,2,4,face_pngs_grid/grid_face_draw9_3.png,117.0164,0,0,NaN,0
K002,2,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 1.52.01 PM.png,117.7007,0,0,NaN,0
K002,2,4,face_pngs_grid/grid_face_draw8_4.png,118.4012,0,0,NaN,0
K002,2,4,face_pngs_grid/grid_face_draw15_2.png,119.0834,0,0,NaN,0
K002,2,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 1.51.31 PM.png,119.7828,0,0,NaN,0
