Subject,Run,Condition,Filename,Onset,Repeat,Response,RT,Accuracy
K008,4,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 2.11.20 PM.png,18.0191,0,0,NaN,0
K008,4,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 2.13.43 PM.png,18.7132,0,0,NaN,0
K008,4,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 1.57.45 PM.png,19.4024,0,0,NaN,0
K008,4,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 2.12.05 PM.png,20.085,0,0,NaN,0
K008,4,4,face_pngs_grid/grid_face_draw8_2.png,20.7805,0,0,NaN,0
K008,4,4,face_pngs_grid/grid_face_draw7_4.png,21.4798,0,0,NaN,0
K008,4,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 2.12.16 PM.png,22.1631,0,0,NaN,0
K008,4,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 1.52.34 PM.png,22.8639,0,0,NaN,0
K008,4,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 2.17.02 PM.png,23.5634,0,0,NaN,0
K008,4,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 1.51.31 PM.png,24.2464,0,0,NaN,0
K008,4,4,face_pngs_grid/grid_lnface01.png,24.9466,0,0,NaN,0
K008,4,4,face_pngs_grid/grid_face_draw11_3.png,25.63,0,0,NaN,0
K008,4,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 1.56.16 PM.png,26.3131,0,0,NaN,0
K008,4,4,face_pngs_grid/grid_face_draw12_3.png,27.0138,0,0,NaN,0
K008,4,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 1.53.49 PM.png,27.7137,0,0,NaN,0
K008,4,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 2.16.36 PM.png,28.4137,0,0,NaN,0
K008,4,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 2.10.38 PM.png,29.0971,0,0,NaN,0
K008,4,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 2.14.33 PM.png,29.7806,0,0,NaN,0
K008,4,4,face_pngs_grid/grid_face_draw16_1.png,30.4796,0,0,NaN,0
K008,4,4,face_pngs_grid/grid_face_draw16_1.png,31.1628,1,1,0.72847,1
K008,4,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 3.46.46 PM.png,31.8638,0,0,NaN,0
K008,4,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 3.46.46 PM.png,32.5466,1,1,1.2748,1
K008,4,4,face_pngs_grid/grid_face_draw14_2.png,33.2457,0,0,NaN,0
K008,4,4,face_pngs_grid/grid_face_draw16_2.png,33.9299,0,0,NaN,0
K008,4,4,face_pngs_grid/grid_face_draw13_2.png,34.6285,0,0,NaN,0
K008,4,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 3.47.19 PM.png,35.3117,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_feather.png,36.0137,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_ankle.png,36.6966,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_puzzle.png,37.3943,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_radio.png,38.0945,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_leaf.png,38.7803,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_pond.png,39.4768,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_judge.png,40.1637,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_dress.png,40.8597,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_sugar.png,41.5588,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_cloth.png,42.2462,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_fire.png,42.942,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_olive.png,43.6301,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_face.png,44.3132,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_monkey.png,45.0073,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_knee.png,45.7068,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_knee.png,46.3907,1,1,0.80949,1
K008,4,1,word_pngs_grid/grid_paper.png,47.0904,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_gold.png,47.7803,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_hawk.png,48.4798,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_hawk.png,49.1722,1,0,NaN,0
K008,4,1,word_pngs_grid/grid_goat.png,49.8549,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_corner.png,50.5465,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_army.png,51.2377,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_brick.png,51.9378,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_radish.png,52.6295,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_fruit.png,53.3209,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_knee.png,54.013,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_shower.png,54.7036,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_shower.png,55.3963,1,1,0.71074,1
K008,4,2,scr_word_pngs_grid/grid_scr_olive.png,56.096,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_jelly.png,56.7802,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_pencil.png,57.4686,0,1,0.060049,0
K008,4,2,scr_word_pngs_grid/grid_scr_radio.png,58.1634,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_frame.png,58.8516,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_hawk.png,59.5513,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_purse.png,60.2461,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_farm.png,60.946,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_flag.png,61.6298,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_duck.png,62.3125,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_sheep.png,63.0181,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_corner.png,63.6994,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_harbor.png,64.3965,0,1,0.14606,0
K008,4,2,scr_word_pngs_grid/grid_scr_face.png,65.096,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_feather.png,65.779,0,1,0.044599,0
K008,4,2,scr_word_pngs_grid/grid_scr_dentist.png,66.4784,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_mayor.png,67.1798,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_lemon.png,67.8634,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_lemon.png,68.5468,1,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_fruit.png,69.2457,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_pond.png,69.9457,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_gold.png,70.6297,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_judge.png,71.3297,0,1,0.45473,0
K008,4,3,line_pngs_grid/grid_OBJ32.png,72.013,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_BatBaseball.png,72.7119,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_Stool.png,73.3948,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_Cup.png,74.0943,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_OBJ40.png,74.7943,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_Cat.png,75.4771,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_OBJ24A.png,76.1624,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_Elephant.png,76.8606,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_OBJ12.png,77.5432,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_Eye.png,78.2438,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_OBJ34.png,78.9429,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_OBJ34.png,79.625,1,1,1.0079,1
K008,4,3,line_pngs_grid/grid_chicken.png,80.313,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_Screwdriver.png,81.0133,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_OBJ18.png,81.7086,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_HeartReal.png,82.4082,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_bed.png,83.0909,0,1,0.24187,0
K008,4,3,line_pngs_grid/grid_OBJ33A.png,83.779,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_BowArrow.png,84.4737,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_Snowman.png,85.1624,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_Snowman.png,85.856,1,1,1.1956,1
K008,4,3,line_pngs_grid/grid_OBJ2.png,86.556,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_Scissors.png,87.2461,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_Axe.png,87.9292,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_Tent.png,88.6289,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_bread.png,89.321,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_OBJ35A.png,90.0047,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_corn.png,90.7046,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_Banana.png,91.3871,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_pliers.png,92.0874,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_wineglass.png,92.7865,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_OBJ5.png,93.4706,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_purse.png,94.1628,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_OBJ31.png,94.8519,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_PipeSmoke.png,95.5522,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_OBJ37A.png,96.246,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_WHEEL_A.png,96.9466,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_WHEEL_A.png,97.6296,1,1,0.92557,1
K008,4,3,line_pngs_grid/grid_OBJ35.png,98.3179,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_bowl.png,99.0129,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_door.png,99.7,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_door.png,100.396,1,1,1.1322,1
K008,4,3,line_pngs_grid/grid_OBJ20.png,101.0956,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_OBJ27A.png,101.7825,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_OBJ29.png,102.4792,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_Penguin.png,103.162,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_OBJ8.png,103.862,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_car.png,104.5454,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_OBJ31A.png,105.2454,0,1,0.67372,0
K008,4,3,line_pngs_grid/grid_Lobster.png,105.9458,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_Lightbulb.png,106.63,0,0,NaN,0
K008,4,3,line_pngs_grid/grid_alligator.png,107.3118,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_heart.png,108.0124,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_cream.png,108.7121,0,1,0.62657,0
K008,4,2,scr_word_pngs_grid/grid_scr_apple.png,109.3957,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_film.png,110.0951,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_heel.png,110.7952,0,1,0.44259,0
K008,4,2,scr_word_pngs_grid/grid_scr_school.png,111.4785,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_powder.png,112.1614,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_cash.png,112.8617,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_needle.png,113.5613,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_bridge.png,114.2432,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_mouth.png,114.9262,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_mouth.png,115.627,1,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_gift.png,116.3268,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_hill.png,117.0093,0,1,0.011083,0
K008,4,2,scr_word_pngs_grid/grid_scr_fire.png,117.709,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_field.png,118.3919,0,1,0.097439,0
K008,4,2,scr_word_pngs_grid/grid_scr_airport.png,119.091,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_forest.png,119.7792,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_ankle.png,120.4741,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_ankle.png,121.1623,1,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_letter.png,121.8616,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_crystal.png,122.5571,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_storm.png,123.24,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_acorn.png,123.9399,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_lawn.png,124.6224,0,0,NaN,0
K008,4,2,scr_word_pngs_grid/grid_scr_milk.png,125.3218,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_sign.png,126.0125,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_label.png,126.7125,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_sheep.png,127.3955,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_sheep.png,128.0955,1,0,NaN,0
K008,4,1,word_pngs_grid/grid_coat.png,128.7708,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_powder.png,129.471,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_kite.png,130.1701,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_lady.png,130.8537,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_needle.png,131.5454,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_flea.png,132.2527,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_butter.png,132.9524,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_gift.png,133.6189,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_gift.png,134.3289,1,0,NaN,0
K008,4,1,word_pngs_grid/grid_school.png,135.0181,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_beach.png,135.7181,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_apple.png,136.3981,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_mate.png,137.0952,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_hill.png,137.7789,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_prince.png,138.4782,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_snow.png,139.1619,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_milk.png,139.8619,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_mouth.png,140.5485,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_flag.png,141.2451,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_jelly.png,141.9289,0,0,NaN,0
K008,4,1,word_pngs_grid/grid_nest.png,142.6287,0,1,0.62993,0
K008,4,1,word_pngs_grid/grid_lawn.png,143.3282,0,0,NaN,0
K008,4,4,face_pngs_grid/grid_face_draw12_4.png,144.0113,0,0,NaN,0
K008,4,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 2.15.21 PM.png,144.7116,0,0,NaN,0
K008,4,4,face_pngs_grid/grid_Screen Shot 2014-04-11 at 2.12.00 PM.png,145.3959,0,0,NaN,0
